,Trans_Freq_Per_Year,Utilization_High,Customer_Age,Drop_Activity,Revolving_Ratio,Churn
134,0.6808510638297872,0,47,0,0.2466007416563659,0
135,0.6136363636363636,0,44,0,0.06714893617021277,0
136,0.49056603773584906,0,53,0,0.27095692545782823,0
137,0.9333333333333333,0,45,0,0.11403593044480738,0
138,0.4603174603174603,0,63,0,0.3954133064516129,0
139,0.48717948717948717,0,39,0,0.4057363841443764,0
140,0.375,0,48,0,0.000124595066035385,1
141,0.35294117647058826,0,51,0,0.25760761314595554,0
142,0.46296296296296297,0,54,0,0.16868761305017754,0
143,0.3389830508474576,0,59,0,0.17818813131313133,0
144,0.1694915254237288,0,59,0,6.675567423230975e-05,1
145,0.3333333333333333,0,48,1,0.00036589828027808267,1
146,0.7560975609756098,1,41,0,0.9409151488227454,0
147,0.6181818181818182,0,55,0,0.1407895942108638,0
148,0.6382978723404256,0,47,0,0.2297196261682243,0
149,0.9512195121951219,0,41,0,0.11796733212341198,0
150,0.55,0,40,1,4.625774817281895e-05,0
151,0.47058823529411764,0,68,0,0.11925546497366712,0
152,0.44,0,50,0,5.4386251155707835e-05,0
153,0.6170212765957447,1,47,0,0.6404821280133001,0
154,0.49056603773584906,0,53,0,0.4320185614849188,0
155,0.6666666666666666,0,42,0,0.0004904364884747426,0
156,0.6041666666666666,0,48,0,0.00012291052114060964,0
157,0.5510204081632653,0,49,0,0.06609717031500267,0
158,0.5454545454545454,0,44,0,3.063350079647102e-05,0
159,0.6744186046511628,1,43,0,0.6117021276595744,0
160,0.5,0,56,0,0.3592709428671574,0
161,0.5254237288135594,0,59,0,0.309112426035503,0
162,0.8260869565217391,0,46,0,0.10127077223851418,0
163,0.5106382978723404,1,47,1,0.6072351421188631,0
164,0.56,1,50,0,0.5123939986953686,0
165,0.5882352941176471,1,51,1,0.8060384263494969,0
166,0.6170212765957447,0,47,0,0.4633995037220844,0
167,0.39655172413793105,1,58,0,0.7701027275947574,0
168,0.3695652173913043,0,46,0,0.07635856380397865,1
169,1.0,0,53,0,0.0006947821857847565,0
170,0.8222222222222222,0,45,0,0.10833963214915596,0
171,0.5384615384615384,0,52,0,0.13335322195704058,0
172,0.37735849056603776,0,53,1,0.0003112356053532524,1
173,0.68,0,50,0,0.036532723006054986,0
174,0.8292682926829268,0,41,1,0.1464584609103899,0
175,0.6222222222222222,0,45,0,0.17094510143255456,0
176,0.8867924528301887,0,53,0,0.0685626842832083,0
177,0.47761194029850745,1,67,0,0.8373794479547721,0
178,0.38596491228070173,0,57,0,0.05507365395472977,0
179,0.4745762711864407,0,59,0,0.29371462615430444,0
180,0.4,0,45,0,0.38963963963963966,0
181,0.47058823529411764,0,51,0,0.18979022238228144,0
182,0.6101694915254238,1,59,0,0.6924939467312349,0
183,0.4716981132075472,1,53,0,0.5034013605442177,0
184,1.0638297872340425,0,47,0,0.05869116819801238,0
185,0.5510204081632653,0,49,1,7.775445144234507e-05,0
186,0.673469387755102,0,49,0,0.073737856346552,0
187,0.55,1,60,0,0.5134440352949351,0
188,0.56,0,50,0,0.17389910218041899,0
189,0.7804878048780488,0,41,0,4.817187725805675e-05,0
190,0.42105263157894735,0,57,0,0.13529049476493532,0
191,0.813953488372093,0,43,0,3.668378576669112e-05,0
192,0.6491228070175439,0,57,0,0.25126023944549464,0
193,0.9629629629629629,0,54,0,0.07766405779650813,0
194,0.8235294117647058,0,51,0,0.46347826086956523,0
195,0.46808510638297873,0,47,0,0.13269198872118096,0
196,0.5121951219512195,0,41,0,0.10974471589349437,0
197,0.7924528301886793,0,53,0,0.08686104672441138,0
198,0.3088235294117647,1,68,0,0.6259987493920656,1
199,0.3728813559322034,0,59,0,0.21443089430894308,0
200,0.875,0,48,0,0.16392512762336925,0
201,0.6136363636363636,0,44,0,0.17640854355278193,0
202,0.8541666666666666,0,48,0,0.13273185401934487,0
203,0.574468085106383,0,47,0,0.04867166903265058,0
204,0.6808510638297872,0,47,0,0.0425587391720022,0
205,0.627906976744186,0,43,0,0.15035663338088445,0
206,0.4909090909090909,0,55,1,0.0006947821857847565,1
207,0.4067796610169492,0,59,0,0.0006947821857847565,1
208,0.5873015873015873,1,63,0,0.6793893129770993,0
209,0.8275862068965517,0,58,0,0.09816453621763356,0
210,0.49056603773584906,1,53,0,0.6938603868797308,0
211,0.4406779661016949,0,59,0,0.039400874931193326,0
212,0.7692307692307693,0,52,0,0.19915216018760712,0
213,0.7708333333333334,0,48,0,0.220239657132861,0
214,0.4883720930232558,0,43,0,0.1298740478165774,0
215,0.5,1,48,0,0.76049766718507,0
216,0.7441860465116279,0,43,1,0.20217917675544794,0
217,0.7272727272727273,0,44,0,0.31881112663533595,0
218,0.8048780487804879,0,41,0,0.03485239157516586,0
219,0.5681818181818182,0,44,0,0.16498921639108555,0
220,0.86,1,50,0,0.8632938643702907,0
221,0.36666666666666664,1,60,0,0.6650992685475444,0
222,0.5454545454545454,1,44,0,0.5979166666666667,0
223,0.4166666666666667,1,48,0,0.5396975425330813,0
224,0.6590909090909091,0,44,0,0.47245188633363444,0
225,0.5853658536585366,0,41,0,0.06448823720142667,0
226,0.5777777777777777,0,45,0,0.0006947821857847565,0
227,0.8085106382978723,0,47,1,0.1601700410692413,0
228,0.7450980392156863,0,51,1,0.42001931123270037,0
229,0.35294117647058826,0,51,0,0.048295043022278876,0
230,0.2,1,60,0,0.7128465226151601,1
231,0.3684210526315789,0,57,0,0.09225307333615938,0
232,0.6341463414634146,0,41,0,0.3358294930875576,0
233,1.1363636363636365,0,44,0,0.09156183902927753,0
234,0.5813953488372093,1,43,0,0.6656912948061449,0
235,0.4909090909090909,0,55,0,0.14688628158844766,0
236,0.3269230769230769,1,52,0,0.9870828848223897,1
237,0.6136363636363636,0,44,1,2.8971231567053914e-05,0
238,0.8048780487804879,0,41,0,0.11010082823190494,0
239,0.8181818181818182,0,44,0,0.07351441550013905,0
240,0.5660377358490566,1,53,0,0.8804195804195805,1
241,0.6410256410256411,0,39,0,0.28007590132827326,0
242,0.42857142857142855,0,49,0,0.0006947821857847565,1
243,0.5333333333333333,0,45,0,0.00029515938606847696,1
244,0.9074074074074074,1,54,0,0.6505295007564297,0
245,0.673469387755102,0,49,0,0.3553594489883771,0
246,0.782608695652174,1,46,0,0.7611872146118721,0
247,0.41304347826086957,0,46,0,0.00040933278755628325,1
248,0.5319148936170213,0,47,0,0.07195494015489322,0
249,0.7954545454545454,0,44,1,0.3273950910530483,0
250,0.56,0,50,0,0.4596599690880989,0
251,0.4657534246575342,0,73,0,0.2519015659955257,0
252,0.48214285714285715,0,56,0,0.24390243902439024,0
253,0.288135593220339,0,59,0,0.2916781863422726,1
254,0.21428571428571427,0,70,0,0.45988318475253614,0
255,0.4727272727272727,0,55,0,0.4887664264518864,0
256,0.7906976744186046,0,43,0,0.042736191372127405,0
257,0.8444444444444444,0,45,1,0.48213146139119334,0
258,0.6222222222222222,0,45,0,0.24004518497599547,0
259,0.725,0,40,0,0.19725361178658274,0
260,1.0833333333333333,0,36,0,0.04788944578034012,0
261,0.3898305084745763,0,59,1,0.0006947821857847565,1
262,0.3953488372093023,0,43,0,0.0480386932819609,0
263,0.8695652173913043,1,46,0,0.8662626262626263,0
264,0.5609756097560976,0,41,0,0.1526366251198466,0
265,0.39215686274509803,0,51,0,0.31701228878648235,0
266,0.43137254901960786,0,51,0,0.11384421318196153,0
267,0.7674418604651163,1,43,0,0.7625470514429109,0
268,0.28125,0,64,1,0.0002981514609421586,1
269,0.3333333333333333,1,54,0,0.6263640331732868,0
270,0.8541666666666666,0,48,0,0.21136363636363636,0
271,0.775,0,40,0,4.236570072869005e-05,0
272,0.5614035087719298,0,57,0,0.0003843197540353574,0
273,0.35555555555555557,0,45,0,0.16184789440603395,0
274,0.7804878048780488,0,41,0,0.19638854296388544,0
275,0.7142857142857143,1,42,0,0.7341352136043136,0
276,0.4,0,45,0,0.00029394473838918284,1
277,0.7857142857142857,0,42,0,0.4458204334365325,0
278,0.6595744680851063,0,47,0,0.14036079850704067,0
279,0.4583333333333333,0,48,0,0.26170667934395053,0
280,0.7906976744186046,0,43,0,0.041747544688124694,0
281,0.5853658536585366,0,41,0,0.09422650853642643,0
282,0.3888888888888889,0,54,0,0.3080798992262012,0
283,0.25925925925925924,0,54,1,0.00016406890894175554,1
284,0.5409836065573771,1,61,0,0.6802721088435374,0
285,0.6721311475409836,0,61,0,0.23774007085586427,0
286,0.5208333333333334,0,48,0,3.686364139049655e-05,1
287,0.6666666666666666,1,45,0,0.7532156745438229,0
288,0.3888888888888889,1,54,1,0.8772206869324911,1
289,0.8333333333333334,1,54,0,0.7243556023145713,0
290,0.6136363636363636,0,44,0,0.11713755413487317,0
291,0.66,1,50,0,0.6379857256145915,0
292,0.6545454545454545,0,55,0,0.10244704163623082,0
293,0.5833333333333334,0,48,0,0.131532634478537,0
294,0.8222222222222222,0,45,0,0.07816874111718851,0
295,0.48333333333333334,0,60,0,0.25533211456429006,0
296,0.7454545454545455,1,55,0,0.7161769454310624,0
297,0.5,1,62,0,0.6093521675596688,0
298,0.631578947368421,0,38,0,0.4057527964982978,0
299,0.5652173913043478,0,46,1,0.15042934379306688,0
300,0.54,0,50,0,0.15422719057500503,0
301,0.6666666666666666,1,45,0,0.6048604860486049,0
302,0.5531914893617021,0,47,1,0.27529658060013956,0
303,0.6666666666666666,0,48,1,0.05973867949126517,0
304,1.2571428571428571,0,35,0,0.16189521900944748,0
305,0.7843137254901961,0,51,0,0.07051440838906779,0
306,1.1944444444444444,0,36,0,6.476683937823834e-05,0
307,0.48936170212765956,0,47,1,0.09386264904334966,0
308,0.7115384615384616,0,52,1,6.875687568756875e-05,0
309,0.7209302325581395,0,43,0,0.2556530717604543,0
310,0.4444444444444444,0,63,0,0.18590255591054314,0
311,0.5409836065573771,1,61,0,0.6481137909709338,0
312,0.5471698113207547,0,53,0,5.230946278181723e-05,0
313,0.7924528301886793,1,53,0,0.8057971014492754,0
314,0.19298245614035087,0,57,0,0.1675151515151515,1
315,0.7631578947368421,0,38,0,0.15346816692778806,0
316,0.5094339622641509,0,53,0,0.4121557454890788,0
317,0.5714285714285714,1,63,0,0.7901693515076414,0
318,0.5714285714285714,1,49,0,0.7325787053413513,0
319,0.7333333333333333,0,45,0,0.1230130202092819,0
320,0.8208955223880597,0,67,0,0.22086098349498043,0
321,0.2708333333333333,0,48,1,2.8971231567053914e-05,0
322,0.43137254901960786,0,51,0,0.19970981448854805,0
323,0.4423076923076923,0,52,0,0.06309934235304343,0
324,0.41818181818181815,1,55,0,0.7855254461335096,0
325,1.0294117647058822,1,34,0,0.7709736680955297,0
326,0.875,0,56,0,0.22442899702085403,0
327,0.5,1,44,0,0.7951176983435048,0
328,0.6595744680851063,0,47,0,0.18701492537313433,0
329,0.782608695652174,1,46,0,0.5831403427512737,0
330,0.37209302325581395,0,43,1,0.31666173424089966,0
331,0.56,0,50,0,0.44743666467185317,0
332,1.2105263157894737,1,38,0,0.6249027237354086,0
333,0.4528301886792453,1,53,0,0.5144009216589862,0
334,0.8837209302325582,0,43,0,0.049251093663991656,0
335,0.6037735849056604,1,53,0,0.5568970721400543,0
336,0.5178571428571429,1,56,0,0.9550213260953858,0
337,0.48148148148148145,1,54,1,0.8673785738890802,1
338,0.5614035087719298,1,57,0,0.8465184104994532,0
339,0.6129032258064516,1,62,0,0.7564966313763234,0
340,0.9347826086956522,0,46,0,0.3100861793807852,0
341,0.5102040816326531,0,49,0,0.19961636828644502,0
342,0.4230769230769231,1,52,0,0.6196925329428989,0
343,0.22413793103448276,0,58,1,0.373792815952199,1
344,0.9074074074074074,0,54,0,0.10505310984220544,0
345,0.6326530612244898,0,49,0,2.8971231567053914e-05,0
346,0.5862068965517241,1,58,0,0.9348659003831418,0
347,0.6153846153846154,0,52,0,0.15512684989429176,0
348,0.926829268292683,0,41,0,0.1105792455315972,0
349,0.5483870967741935,0,62,0,0.43486286919831224,0
350,0.5925925925925926,1,54,0,0.931557528671846,0
351,0.8,1,40,0,0.8286384976525821,0
352,0.6744186046511628,0,43,0,0.4630730050933786,0
353,0.7358490566037735,0,53,0,0.00018751171948246765,0
354,0.6909090909090909,1,55,0,0.9529085872576177,0
355,0.4782608695652174,0,46,0,0.07037795568795382,0
356,0.9512195121951219,0,41,0,0.1883531621790858,0
357,0.6938775510204082,0,49,0,0.13548560667204734,0
358,0.5081967213114754,0,61,0,0.26244181883279627,0
359,0.6956521739130435,0,46,0,0.06275168757423878,0
360,0.82,0,50,0,0.0006947821857847565,0
361,0.775,1,40,0,0.8196853569987899,0
362,0.9215686274509803,0,51,0,0.06590955181504765,0
363,0.44,1,50,1,0.6158119658119658,0
364,0.574468085106383,0,47,0,0.0003667033370003667,0
365,0.5348837209302325,0,43,0,0.0570487837656229,0
366,0.4166666666666667,1,36,0,0.5954573357888275,0
367,0.6595744680851063,1,47,0,0.5210643015521065,0
368,0.6739130434782609,0,46,0,0.26780446691951115,0
369,0.5434782608695652,0,46,0,0.09053122465531224,0
370,0.5192307692307693,0,52,1,0.03494564499801946,0
371,0.7674418604651163,0,43,0,0.22140221402214022,0
372,0.75,0,40,0,0.4056503198294243,0
373,0.6481481481481481,1,54,0,0.8852664576802508,0
374,0.7090909090909091,1,55,1,0.5463035019455252,0
375,0.9795918367346939,0,49,0,0.08716427747569616,0
376,0.5333333333333333,1,45,0,0.5690821256038647,0
377,0.6530612244897959,1,49,1,0.64852513502285,0
378,0.4444444444444444,0,63,0,0.07960279993488524,0
379,0.7,0,40,0,0.04679755391052462,0
380,0.7073170731707317,0,41,1,0.18297837749959356,0
381,1.0,1,37,0,0.6389181594661046,0
382,0.6379310344827587,0,58,0,0.18336908775155786,0
383,0.41818181818181815,0,55,0,0.3293694690265487,0
384,0.6981132075471698,1,53,0,0.6782795698924731,0
385,0.5964912280701754,0,57,0,0.16225735113440903,0
386,0.3488372093023256,0,43,1,0.274468085106383,1
387,0.43103448275862066,0,58,0,0.16144482139293553,0
388,0.421875,1,64,0,0.8646209386281588,0
389,0.6851851851851852,1,54,0,0.730276134122288,0
390,0.49056603773584906,0,53,0,0.18274670018856065,0
391,1.358974358974359,1,39,0,0.5123692935475644,0
392,0.5178571428571429,0,56,0,0.13373794299338898,0
393,0.6111111111111112,0,54,0,0.13746400767836195,0
394,0.9661016949152542,1,59,0,0.6925449871465296,0
395,0.9047619047619048,0,42,0,0.16197916666666667,0
396,0.9047619047619048,0,42,0,0.02992589440839627,0
397,0.5813953488372093,0,43,0,0.06691883626413424,0
398,0.4909090909090909,1,55,0,0.5869679453494483,0
399,0.75,0,52,1,0.47805413313825895,0
400,0.45652173913043476,0,46,1,0.0981067125645439,0
401,0.2982456140350877,0,57,0,0.3607981976182813,1
402,0.6666666666666666,0,48,0,0.0001337255950788981,0
403,1.0444444444444445,0,45,0,0.06046296028044152,0
404,0.5833333333333334,0,48,0,0.06991723401415031,0
405,0.7872340425531915,0,47,1,0.31244239631336407,0
406,0.42857142857142855,0,42,1,7.43439149505613e-05,1
407,0.9512195121951219,0,41,1,3.7035665345727935e-05,0
408,0.49019607843137253,0,51,0,0.03635889561665266,0
409,0.8,0,55,1,0.0001575299306868305,0
410,0.5671641791044776,1,67,1,0.5394271000965561,0
411,0.8974358974358975,0,39,0,0.3602680331099724,0
412,0.4444444444444444,0,54,0,0.14981990957161467,0
413,0.9090909090909091,0,55,0,0.39486552567237165,0
414,0.7021276595744681,0,47,0,0.07745213458082904,0
415,0.5306122448979592,0,49,1,0.24337707353305274,0
416,0.8571428571428571,1,42,0,0.8673575129533678,1
417,0.5263157894736842,1,57,0,0.8049872122762148,0
418,0.5681818181818182,0,44,0,0.16828591256072173,0
419,0.39285714285714285,0,56,0,0.0006947821857847565,0
420,0.40816326530612246,0,49,0,0.0004574565416285453,1
421,0.9333333333333333,0,45,0,0.10282587389741914,0
422,0.6825396825396826,0,63,0,0.0003894080996884735,0
423,0.5,0,44,0,0.19022265246853823,0
424,0.36363636363636365,0,44,0,0.17894541747752757,0
425,0.275,0,40,0,0.14553376906318083,0
426,0.5128205128205128,0,39,0,0.0931098696461825,1
427,0.5,0,42,0,0.06432454197704852,0
428,0.4444444444444444,0,54,0,7.5642965204236e-05,0
429,0.603448275862069,0,58,0,0.00039416633819471815,1
430,0.8913043478260869,0,46,0,0.08661251186834054,0
431,0.6595744680851063,1,47,0,0.5286896945475307,0
432,0.5074626865671642,0,67,0,0.22730732635585157,0
433,0.68,0,50,0,0.0006702412868632708,0
434,0.6909090909090909,0,55,0,0.00010272213662044171,0
435,0.782608695652174,1,46,0,0.7059843885516045,0
436,0.9361702127659575,0,47,0,0.14618733323971353,0
437,0.8055555555555556,0,36,0,0.2626304801670146,0
438,0.975,0,40,0,0.07467911318553092,0
439,0.631578947368421,0,57,0,0.0991351210395932,0
440,0.8333333333333334,1,48,1,0.8039591315453385,0
441,0.7758620689655172,0,58,1,0.30953612691843424,0
442,0.7291666666666666,0,48,0,0.20215085016712686,0
443,0.6041666666666666,0,48,0,0.0443839267607266,0
444,0.9245283018867925,1,53,0,0.708092485549133,0
445,0.74,0,50,1,0.00021786492374727668,0
446,0.36538461538461536,0,52,0,0.0004314063848144953,1
447,0.4716981132075472,1,53,0,0.7663975782038345,1
448,0.5357142857142857,0,56,0,0.00016559032952475575,0
449,0.5909090909090909,0,44,0,0.058882704043994365,0
450,0.42857142857142855,0,49,0,0.03857046527309508,0
451,0.3888888888888889,0,54,0,0.00023142791020597085,1
452,0.5897435897435898,0,39,0,8.917424647761727e-05,0
453,0.8974358974358975,0,39,0,3.819417920708884e-05,0
454,0.9512195121951219,0,41,0,0.00017319016279875303,0
455,0.37735849056603776,0,53,1,0.00022202486678507994,1
456,0.8936170212765957,0,47,0,0.05260152497396796,0
457,0.5434782608695652,0,46,0,0.3810568295114656,0
458,0.5849056603773585,0,53,0,0.3119558908879861,0
459,0.8333333333333334,0,60,0,0.04608550805108273,0
460,0.6101694915254238,1,59,0,0.5293924466338259,0
461,0.6578947368421053,0,38,0,0.15023634993491813,0
462,0.75,0,56,1,0.4282018111254851,0
463,0.7142857142857143,0,35,0,0.11226586812283483,1
464,0.48,0,50,0,0.03637780953618293,0
465,0.8113207547169812,0,53,0,0.04139560364308704,0
466,0.47619047619047616,0,63,0,0.1469079509831861,0
467,0.7209302325581395,1,43,1,0.8498143773202835,1
468,1.173913043478261,0,46,1,0.07460035523978685,0
469,0.5245901639344263,1,61,0,0.5172570390554042,0
470,1.6216216216216217,1,37,0,0.7196896217264791,0
471,1.0476190476190477,0,42,0,0.06751209202129821,0
472,0.8048780487804879,0,41,0,0.056372549019607844,0
473,0.25,0,56,1,5.928385107896609e-05,1
474,0.9642857142857143,1,56,0,0.5484913793103449,0
475,0.4807692307692308,0,52,0,0.0003363605785401951,1
476,1.05,0,40,1,0.43629268292682927,0
477,0.4126984126984127,1,63,1,0.820201318986463,0
478,0.603448275862069,0,58,0,0.00017921146953405018,0
479,0.603448275862069,0,58,0,0.1790025809674465,0
480,1.108695652173913,0,46,0,0.04629602804415216,0
481,0.8648648648648649,0,37,0,0.20159271899886233,0
482,0.717391304347826,0,46,0,0.03950671177561934,0
483,0.5434782608695652,1,46,0,0.5227874933757287,0
484,0.5853658536585366,0,41,0,0.08065483052801475,0
485,0.6875,0,48,0,0.4036458333333333,0
486,0.7755102040816326,0,49,1,0.17146858743497398,0
487,0.8863636363636364,0,44,0,0.17622365880278734,0
488,0.8205128205128205,1,39,0,0.6710526315789473,0
489,0.40350877192982454,0,57,1,0.0002824858757062147,0
490,0.3958333333333333,0,48,0,0.04421190320470896,0
491,0.6808510638297872,0,47,0,0.07859156080225481,0
492,0.5892857142857143,0,56,0,5.6941122878943175e-05,0
493,0.9444444444444444,0,54,0,0.0006101281269066504,0
494,0.9814814814814815,1,54,0,0.7520352781546812,0
495,0.9230769230769231,0,52,0,0.19393622582331416,0
496,0.6744186046511628,0,43,1,0.055066806785767905,0
497,0.6101694915254238,0,59,0,0.2211803640375069,0
498,0.7045454545454546,1,44,0,0.656964656964657,0
499,0.6964285714285714,0,56,0,0.4761544284632854,0
500,1.0222222222222221,1,45,0,0.729478943611706,0
501,0.6,0,55,0,0.048228639476034535,0
502,0.8125,0,48,0,0.17917960801113847,0
503,0.5535714285714286,1,56,0,0.9109985528219972,0
